company,address,phone,website,emails
"Vista Palms","1701 E 131st Ave, Tampa, FL 33612, USA","(813) 978-3802",http://www.vistapalmstampa.com/?utm_knock=gmb,
"Janie B. Apartments","5305 N Blvd, Tampa, FL 33603, USA","(813) 553-3444",https://www.atriummanagement.com/,info@atriummanagement.com
"Mariposa Apartments","5126 N Habana Ave, Tampa, FL 33614, USA","(813) 871-5300",,
"Haley Park Apartments","13045 N 15th St, Tampa, FL 33612, USA","(813) 443-3205",https://www.haleyparkapts.com/,"manager@haleyparkapts.com, ralicea@wendovergroup.com, info@wendovergroup.com"
"Inertia Apartments","4002 S Manhattan Ave, Tampa, FL 33611, USA","(813) 444-4961",https://www.culturepm.com/property-page-/inertia,leasing@culturepm.com
"Niche | Luxury Apartments","1116 W Carmen St, Tampa, FL 33606, USA","(656) 202-3462",https://nichetampa.com/?switch_cls[id]=25368&utm_source=google%20-%20entratammb&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,
Aqua,"4505 N Rome Ave, Tampa, FL 33603, USA","(813) 231-9117",http://www.aquaapartmentsfl.com/,
"Silver Lake Apartments","3738 W Idlewild Ave, Tampa, FL 33614, USA","(813) 443-4804",https://www.silverlaketampa.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com"
"The Brooke at Rocky Point","4108 George Rd, Tampa, FL 33634, USA","(813) 608-0379",https://thebrookerockypointapts.com/?utm_source=Local+Listings&utm_medium=Referral&utm_campaign=30lines&y_source=1_MjA0MDI3Mjg1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,thebrooke@bridgepm.com
"The Morrison","936 S Howard Ave, Tampa, FL 33606, USA","(813) 434-1591",https://www.themorrisonsoho.com/,
"Hunter Oaks Apartments","8314 N Rome Ave, Tampa, FL 33604, USA","(813) 631-4049",,
"Sole at Citrus Park","6201 Gunn Hwy, Tampa, FL 33625, USA","(888) 984-4322",https://www.soleatcitruspark.com/,
"MAA Bay View","2600 N Rocky Point Dr, Tampa, FL 33607, USA","(813) 946-9802",https://www.maac.com/florida/tampa/maa-bay-view/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,
"Villas of Legends Field","6065 Legends Villa Dr, Tampa, FL 33614, USA","(813) 886-9400",http://www.villasoflegendsfield.com/,
"Palm Avenue Apartments | Apartments in Tampa","10610 N 30th St, Tampa, FL 33612, USA","(813) 733-6658",http://palmavenuefl.com/,
"Avenue Lofts","5236 N Florida Ave, Tampa, FL 33603, USA","(813) 443-5160",http://avenueloftstampa.com/,user@domain.com
"Royalty Court Apartments","Royalty Ct, Tampa, FL 33614, USA","(813) 932-1264",http://royaltycourtapartments.com/,office@royaltycourtapartments.com
"River Place Apartments","4018 N Riverside Dr, Tampa, FL 33603, USA","(813) 237-3984",,
"Gabriels Luxury Short Term Fully Furnished Townhouse 4 Bedroom/3Bath","1744 W Pine St #1, Tampa, FL 33607, USA","(213) 349-6413",,
"Stay Teal Door","203 E Floribraska Ave, Tampa, FL 33603, USA","(757) 373-6803",https://www.staytealdoor.com/,
"Hyde Park Apartments, Inc.","2104 W Hills Ave, Tampa, FL 33606, USA","(813) 254-0372",http://www.hydeparkapartments.net/,
"Town Park Villas","6064 Gibson Ave, Tampa, FL 33617, USA","(786) 751-2507",,
"Botanical Bungalow","1929 W Union St, Tampa, FL 33607, USA","(240) 417-1054",https://www.airbnb.com/rooms/898717809502531460?guests=1&adults=1&s=67&unique_share_id=15b7aac8-d5ea-40ea-baf1-e7d95e271a94,
"Arabelle Riverwalk","202 S Parker St, Tampa, FL 33606, USA","(813) 819-3570",https://arabelleriverwalk.com/?funnelleasing=onlinelisting&utm_source=gmb&utm_medium=organic,
"Bella Mar Apartments","12406 N 15th St, Tampa, FL 33612, USA","(844) 601-8895",https://www.bellamarapts.com/?rccustomid=NzE1MTI%3D-NbCc24g%2BwP4%3D&utm_source=google&utm_medium=organic&utm_campaign=google_business,
"Central Court Apartments","2510 N Central Ave, Tampa, FL 33602, USA","(877) 369-0914",http://www.centralcourtapts.com/,
"Olympus Harbour Island","301 Harbour Pl Dr, Tampa, FL 33602, USA","(813) 328-6787",https://www.olympusharbourisland.com/?utm_knock=g,
"Apartment Insiders - Tampa Bay Apartment Finders & Locators","4115 W Spruce St Suite 202, Tampa, FL 33607, USA","(813) 710-2222",https://apartmentinsiders.com/,info@apartmentinsiders.com
roomstr,"405 N Armenia Ave, Tampa, FL 33609, USA","(813) 318-1289",https://roomstr.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=websiteLink,steve@roomstr.com
"Tampa Apartment Finder - Padlist","4500 W Spruce St, Tampa, FL 33607, USA","(202) 609-7979",,
"Rizzetta & Company","3434 Colwell Ave UNIT 200, Tampa, FL 33614, USA","(888) 208-5008",https://rizzetta.com/,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, 460ff4620fa44cba8df530afde949785@sentry.wixpress.com, ed436f5053144538958ad06a5005e99a@sentry.wixpress.com, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com, 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com, 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com"
"Tampa Private","603 E Jackson St, Tampa, FL 33602, USA","(813) 600-9198",http://tampaprivate.com/,
"Nika Corporate Housing","6402 S Dale Mabry Hwy, Tampa, FL 33611, USA","(813) 857-2211",https://nikacorporatehousing.com/,"salesteam@nikacorporatehousing.com, guestservice@nikacorporarehousing.com, kay@nikacorporatehousing.com, hannah@nikacorporatehousing.com, angel@nikacorporatehousing.com, jose@nikacorporatehousing.com, vanessa@nikacorporatehousing.com, tiffany@nikacorporatehousing.com, ap@nikacorporatehousing.com"
"Palm Ranch Tampa","3306 Colwell Ave, Tampa, FL 33614, USA","(813) 344-0031",https://palmranchtownhomes.com/,
"Tampa Bay Real Estate Investors Association","3804 Gunn Hwy d, Tampa, FL 33618, USA","(877) 600-3547",,
"Florida Commercial Group","401 E Palm Ave, Tampa, FL 33602, USA","(813) 935-9600",http://www.floridacommercialgroup.com/,"info@floridacommercialgroup.com, tina@floridacommercialgroup.com, management@floridacommercialgroup.com"
Abalaris,"400 N Ashley Dr #2600, Tampa, FL 33602, USA","(813) 419-2216",,
"ONE Tampa Residences","100 E Madison St #100, Tampa, FL 33602, USA","(813) 686-7188",https://www.liveonetampa.com/,info@liveonetampa.com
"The Henry Student Living","100 E Tyler St, Tampa, FL 33602, USA","(813) 771-8150",https://www.thehenrytampa.com/?switch_cls[id]=65688&utm_source=a53_gbp_website&utm_medium=organic,"info@thehenrytampa.com, leasing@thehenry.af3staging.hdc.dev"
"220 Madison","220 E Madison St North, Tampa, FL 33602, USA","(813) 649-3388",https://220madisontampa.com/,christin@wisecommunities.com
"Rooftop 220","220 W 7th Ave, Tampa, FL 33602, USA","(813) 250-3725",http://www.armatureworks.com/,
"Advantage Unlimited Investigations, Inc.","401 N Ashley Dr Suite 1332, Tampa, FL 33602, USA","(813) 766-9545",https://advantagepi.com/,info@advantagepi.com
"AER Apartments","300 W Tyler St, Tampa, FL 33602, USA","(813) 578-4369",https://aertampa.com/,
"Acropolis Realty Group Tampa","401 E Jackson St Suite 1850, Tampa, FL 33602, USA","(813) 851-1535",http://www.acropolisrealtygrouptampa.com/,
